time,amplitude
0.10250000000000001,0.4168426031628582
0.10300000000000001,0.6205616336398294
0.10350000000000001,0.6793089761642762
0.10400000000000001,0.7392346198974941
0.1045,1.1287763190111084
0.105,0.8457985644297064
0.1055,0.9335946729210026
0.106,0.9357587988278044
0.1065,0.9231452364630363
0.107,0.8511109659402945
0.1075,0.9957249558151485
0.108,0.8900486235846063
0.1085,0.9914419393881743
0.109,1.0008180702267457
0.1095,1.0664498503537811
0.11,1.2685462429919532
0.1105,0.802746780217821
0.111,0.993531896946873
0.1115,0.692199351889542
0.112,0.7338157199999817
0.1125,0.8160018408832856
0.113,0.6333563278551028
0.1135,0.42791853532525803
0.114,0.3616241053101634
0.1145,0.3933889917352358
0.115,0.14995646117378805
0.1155,0.15744342587833976
0.116,0.07265069385950669
0.1165,-0.04936651537889633
0.117,0.18229947279312686
0.11750000000000001,-0.025182255979115428
0.11800000000000001,-0.36525887510631183
0.11850000000000001,-0.2372178311465789
0.11900000000000001,-0.42748950805437697
0.11950000000000001,-0.38309416416974584
0.12,-0.6467298451211821
0.1205,-0.6661776097855179
0.121,-0.6816526448615656
0.1215,-0.7186028203787532
0.122,-0.9975888781475573
0.1225,-0.9810912551872861
0.123,-1.055256352475573
0.1235,-1.1127514689386595
0.124,-0.8820335278559375
0.1245,-0.9997868126065538
0.125,-1.126088395433506
0.1255,-0.859052750798035
0.126,-0.6937799298720684
0.1265,-0.7699222996174828
0.127,-1.003728147012425
0.1275,-0.8827953240601691
0.128,-0.6844054986433866
0.1285,-0.8458986315174907
0.129,-0.6814039392685893
0.1295,-0.5904563596655408
0.13,-0.7007857804648387
0.1305,-0.555697869457554
0.131,-0.814374455559516
0.1315,-0.5240513420004896
0.132,-0.3598919730284757
0.1325,-0.34907309006603254
0.133,0.06975502747394226
0.1335,-0.09598613902149516
0.134,0.13856850858978256
0.1345,0.3135629736015526
0.135,0.5391681933110049
0.1355,0.32528034930984834
0.136,0.6466692471827677
0.1365,0.5894970486880325
0.137,0.5497687884470274
0.1375,0.7533171286128746
0.138,0.7799235485300015
0.1385,0.7406685218247371
0.139,0.8346876906773087
0.1395,0.8075045922047919
0.14,0.8763843807908299
0.1405,0.9597841549144507
0.14100000000000001,1.093476659233833
0.14150000000000001,0.860107770786602
0.14200000000000002,1.2420256492838053
0.14250000000000002,0.860339867472202
0.14300000000000002,1.0393499223493745
0.14350000000000002,1.0825871472244515
0.14400000000000002,0.9973946692270564
0.1445,0.839175993122888
0.145,0.8085122503537815
0.1455,0.7074188758494014
0.146,0.6224278848960693
0.1465,0.6828439359350066
0.147,0.5382970316355398
0.1475,0.3280649327986609
0.148,0.38009920475678177
0.1485,0.22259619812254863
0.149,0.1923758253142649
0.1495,0.11234817841131084
0.15,-0.08289950109220492
0.1505,-0.10540339823864128
0.151,-0.0363602529180357
0.1515,-0.13082921949153226
0.152,-0.29222937660986115
0.1525,-0.38562315399383756
0.153,-0.3748289934601825
0.1535,-0.6570408651164783
0.154,-0.626654622473479
0.1545,-0.776938234558667
0.155,-0.8510925957122238
0.1555,-0.7915682599062213
0.156,-0.8867538475547486
0.1565,-0.9424044629759291
0.157,-0.9239805511374996
0.1575,-1.0534482632611766
0.158,-0.9605270146886833
0.1585,-1.0149159963286338
0.159,-0.9024583423704565
0.1595,-0.9065853928991154
0.16,-0.8553330497664339
0.1605,-0.7865202493472778
0.161,-0.9095295505016546
0.1615,-0.5914514819720713
0.162,-0.8606193171226275
0.1625,-0.828525642465322
0.163,-0.5321085662018171
0.1635,-0.5093074731897839
0.164,-0.4679408902620577
0.1645,-0.40603201350136586
0.165,-0.3962655416890899
0.1655,-0.3902143530215291
0.166,-0.17499250144011133
0.1665,-0.11474416992578787
0.167,0.1909980762609932
0.1675,0.2095890337193309
0.168,0.2520854382099025
0.1685,0.38947399370175945
0.169,0.5315408669801697
0.1695,0.493372878570973
0.17,0.5258706937503836
0.1705,0.6922884861576643
0.171,0.7502825391940808
0.1715,0.7244373674184971
0.17200000000000001,0.7639927830002159
0.17250000000000001,0.8575769105093064
0.17300000000000001,0.7069827162672901
0.17350000000000002,0.7324224482349415
0.17400000000000002,0.8341511274480858
0.17450000000000002,0.9294942303323287
0.17500000000000002,1.0310907565598006
0.17550000000000002,1.1878206053976028
0.176,1.144344914204249
0.1765,1.0314246926849484
0.177,1.0058602005692152
0.1775,0.8473881951394145
0.178,0.875707923842748
0.1785,0.7763124759037614
0.179,0.764423228793425
0.1795,0.5719808712836036
0.18,0.619412422702042
0.1805,0.6216113889496325
0.181,0.3504348467318591
0.1815,0.29603443483342573
0.182,0.2317590156116675
0.1825,0.04845211102233686
0.183,0.05450418432045237
0.1835,-0.014534279303502946
0.184,-0.058325900014238555
0.1845,-0.2130985453056813
0.185,-0.22054210691960163
0.1855,-0.27562938771721673
0.186,-0.2880401154566456
0.1865,-0.43976593050966195
0.187,-0.4116100801943957
0.1875,-0.7838415374753464
0.188,-0.6937768429068529
0.1885,-0.8351367384346676
0.189,-0.7059255845876529
0.1895,-1.0703031280125075
0.19,-1.1210525705426777
0.1905,-1.1182017009595508
0.191,-1.2617439974406384
0.1915,-1.0676993022302539
0.192,-1.0432444111937342
0.1925,-0.9047886551182037
0.193,-0.8484622928266151
0.1935,-0.6703890274108683
0.194,-0.7453162386598802
0.1945,-0.8777284744691846
0.195,-0.8785509804952264
0.1955,-0.6943112527949888
0.196,-0.8197531719689571
0.1965,-0.4447845044876192
0.197,-0.45111409484683596
0.1975,-0.5575426723648446
0.198,-0.6174233410649932
0.1985,-0.23072872862703572
0.199,-0.2751270002663497
0.1995,-0.015049701220734998
0.2,-0.15944276587943892
0.2005,0.07889383012269974
0.201,0.26419738571290263
0.2015,0.37081402542004843
0.202,0.4011033410079789
0.2025,0.5729101003891223
0.203,0.46229606398070355
0.20350000000000001,0.6136924325709233
0.20400000000000001,0.6997594144380808
0.20450000000000002,0.7949470533515127
0.20500000000000002,0.8598710011692784
0.20550000000000002,0.7075738997191565
0.20600000000000002,0.6869472054049225
0.20650000000000002,0.9857737935223072
0.20700000000000002,0.9158692916022892
0.20750000000000002,0.8449793801101677
0.20800000000000002,1.1224463425906153
0.2085,1.0266912634914593
0.209,1.1672841434160375
0.2095,1.0650142845561599
0.21,1.2431551788128026
0.2105,1.1650073837213188
0.211,0.9000094630615149
0.2115,0.950628034103946
0.212,0.8455465015374432
0.2125,0.8439699369397844
0.213,0.5304359798875499
0.2135,0.604298159118037
0.214,0.53899692492112
0.2145,0.14955526819946163
0.215,0.10466727307892859
0.2155,-0.06812565085586719
0.216,0.041152826424672204
0.2165,0.08754774496128373
0.217,0.1181407690701975
0.2175,-0.0811646801689361
0.218,0.00011693811658192166
0.2185,-0.39387340844500995
0.219,-0.5316491055130487
0.2195,-0.4738922675390254
0.22,-0.5290712263839842
0.2205,-0.6579734404482366
0.221,-0.9388955827635956
0.2215,-0.8140903437470464
0.222,-1.0080061874924644
0.2225,-0.8806738767201844
0.223,-0.9711019967497937
0.2235,-1.141406524314024
0.224,-1.1099656436177168
0.2245,-1.1462063358915435
0.225,-1.006267909727319
0.2255,-0.855324713453391
0.226,-1.004568154206885
0.2265,-0.8227641741208133
0.227,-0.9048169122542685
0.2275,-0.9136591999997778
0.228,-0.8217996495575048
0.2285,-0.8786559171975519
0.229,-0.7811508126179287
0.2295,-0.7877075542673598
0.23,-0.4116202200153941
0.2305,-0.5462189786541993
0.231,-0.5602202723518678
0.2315,-0.4002145867936419
0.232,-0.34586796285823973
0.2325,-0.2463917318228708
0.233,-0.03206943291488503
0.2335,0.12277876977930283
0.234,0.12952284249842722
0.23450000000000001,0.2429070918084706
0.23500000000000001,0.36753569468923136
0.23550000000000001,0.2386744479542333
0.23600000000000002,0.3788337657474139
0.23650000000000002,0.7251611693305281
0.23700000000000002,0.8124164249019504
0.23750000000000002,0.682203177230907
0.23800000000000002,0.8176732752782324
0.23850000000000002,0.83181522499497
0.23900000000000002,1.1355955630238297
0.23950000000000002,0.9579934430344261
0.24,0.8522408871176265
0.2405,0.798017043402302
0.241,0.7742303455935383
0.2415,1.0042356842560052
0.242,0.9530872372897466
0.2425,0.9133232764646837
0.243,0.9898711434286815
0.2435,0.9156006262145563
0.244,1.1380096459608149
0.2445,0.9896099207998956
0.245,0.8285272112578451
0.2455,0.904713383204288
0.246,0.6891011913552558
0.2465,0.511755306100075
0.247,0.6549078907660015
0.2475,0.4512468966931972
0.248,0.18641460178080793
0.2485,0.17283237822652758
0.249,0.023527788091896373
0.2495,-0.08889467887748564
0.25,0.09261775475316683
0.2505,0.14155636982807124
0.251,-0.2509463708122781
0.2515,-0.13556932236582092
0.252,-0.3552034741256243
0.2525,-0.4460684307011886
0.253,-0.561834875462911
0.2535,-0.684282803200873
0.254,-0.6765121977960024
0.2545,-0.8398139809563808
0.255,-0.8022787928115147
0.2555,-0.9064697560498561
0.256,-0.993190287140192
0.2565,-1.1145117927801504
0.257,-1.1122055649097657
0.2575,-0.9800095248418772
0.258,-0.9786305930557433
0.2585,-1.0816448451491436
0.259,-0.9249417470763783
0.2595,-0.8184323751251695
0.26,-1.0319731743778429
0.2605,-0.7916999326529756
0.261,-0.893969858072893
0.2615,-0.7436303426813016
0.262,-0.8363434946269094
0.2625,-0.8875949912530032
0.263,-0.8106738973401406
0.2635,-0.5836652479199396
0.264,-0.5043806217951277
0.2645,-0.5592982269382352
0.265,-0.33118161852666167
0.2655,-0.46664092209984676
0.266,-0.18918093712421666
0.2665,-0.16812961875082344
0.267,0.028302492138995855
0.2675,0.22903463900118523
0.268,0.24859382136075764
0.2685,0.3831570234440729
0.269,0.5908770024740508
0.2695,0.49205614689905514
0.27,0.6916619445135405
0.2705,0.5549490795427109
0.271,0.7787662998747366
0.2715,0.9192885470213997
0.272,0.563932163549319
0.2725,0.7546823912264949
0.273,0.9094983631350764
0.2735,0.8528642870682975
0.274,0.9431101369104601
0.2745,0.8904404268319273
0.275,1.00865897874729
0.2755,1.0247172601634391
0.276,1.1753571580500277
0.2765,1.0728606300114105
0.277,1.041522087567001
0.2775,0.9064534349909491
0.278,0.8287986150347327
0.2785,0.7619225210138083
0.279,0.7715965869974463
0.2795,0.6126055175568041
0.28,0.5964552569675599
0.2805,0.6758775775139194
0.281,0.4484233319207067
0.28150000000000003,0.22326090940674065
0.28200000000000003,0.2828660086569514
0.28250000000000003,0.04776662090876099
0.28300000000000003,-0.1717175173783781
0.28350000000000003,-0.11660215047342247
0.28400000000000003,-0.25517270197171127
0.28450000000000003,-0.1709489153242707
0.28500000000000003,-0.22115128642654722
0.28550000000000003,-0.1577854856142406
0.28600000000000003,-0.40046173885974073
0.28650000000000003,-0.5576030659990758
0.28700000000000003,-0.5439877678272081
0.28750000000000003,-0.9282203120873351
0.28800000000000003,-0.7574474507680691
0.2885,-0.7763844196198
0.289,-1.0727645024873986
0.2895,-0.8750978951562945
0.29,-1.0032307455751557
0.2905,-1.0997912278052284
0.291,-0.9860762383990309
0.2915,-0.7880545142817418
0.292,-0.9491445195325192
0.2925,-0.8950059751357945
0.293,-0.9285739803583579
0.2935,-0.9429905482789377
0.294,-0.7573250408240622
0.2945,-0.9056464914938329
0.295,-0.7815528896384545
0.2955,-0.7912689146221553
0.296,-0.6398318686922586
0.2965,-0.5945641705443646
0.297,-0.4653041124931796
0.2975,-0.5616267470398538
0.298,-0.4730973816852484
0.2985,-0.46399233762181535
0.299,-0.3081023417487085
0.2995,-0.10110128311360711
0.3,0.07569886166452124
0.3005,0.04661480000030334
0.301,0.35063360775164076
0.3015,0.5016797519240618
0.302,0.4874533784782674
0.3025,0.6983046884101739
0.303,0.4916791870086007
0.3035,0.5034649107419059
0.304,0.5098578263764582
0.3045,0.8931076010945518
0.305,0.8541460789957921
0.3055,0.8144796418118958
0.306,0.8683554851104652
0.3065,0.7454572066026169
0.307,1.12721308836601
0.3075,0.9327501519633423
0.308,0.9782706244988482
0.3085,1.087700462452042
0.309,1.097455348183326
0.3095,1.0806508388430627
0.31,0.9580329407800732
0.3105,1.0366201351905986
0.311,1.1131083275569313
0.3115,0.9880129436240088
0.312,0.9403275692428688
0.3125,0.6559852135434316
0.313,0.527967843919703
0.3135,0.5231143211082289
0.314,0.4387269674650314
0.3145,0.4348483686888688
0.315,0.05374666137402492
0.3155,0.28875259886620486
0.316,0.05229272001122949
0.3165,-0.02689458761305411
0.317,-0.13330537366542172
0.3175,-0.2540598253974901
0.318,-0.0804275580443552
0.3185,-0.24853146590467973
0.319,-0.4903069515516377
0.3195,-0.5978453748557243
0.32,-0.601056241206927
0.3205,-0.4878018131098873
0.321,-0.758110507895968
0.3215,-0.9554926351075776
0.322,-0.902133543850573
0.3225,-0.9749134885779548
0.323,-1.2774504856536355
0.3235,-1.0528480323330691
0.324,-1.0816724049049151
0.3245,-0.9706643472213068
0.325,-0.8151043905054677
0.3255,-0.8381824425487396
0.326,-0.9328844186288139
0.3265,-0.983821416546765
0.327,-0.5944551700920385
0.3275,-0.8284500733720946
0.328,-0.8097036843707547
0.3285,-0.7775441936666153
0.329,-0.7059774060064253
0.3295,-0.6823558062008697
0.33,-0.6654589339950573
0.3305,-0.6044312279754119
0.331,-0.49352304857420953
0.3315,-0.4759550549804412
0.332,-0.4059197361568739
0.3325,-0.21365174910035983
0.333,-0.11898382466131414
0.3335,0.1974272976328401
0.334,-0.08252402357982225
0.3345,0.409639601065184
0.335,0.5196493836541581
0.3355,0.2615275411869763
0.336,0.4960841125592338
0.3365,0.551329655986496
0.337,0.5071684840800395
0.3375,0.6293251124274569
0.338,0.6489599944260726
0.3385,0.9759172538829783
0.339,0.9212753214930518
0.3395,0.9731914613903841
0.34,0.9371998526700264
0.3405,0.7806659103406213
0.341,0.8824229509913215
0.3415,1.0328267767920742
0.342,0.9065095309289822
0.3425,1.1268484904416909
0.343,1.0304958920371208
0.3435,0.9862733458210365
0.34400000000000003,1.0403914792739033
0.34450000000000003,0.9458722762535552
0.34500000000000003,0.7932278588075995
0.34550000000000003,0.8726519496517052
0.34600000000000003,0.573258027830505
0.34650000000000003,0.6594772869273285
0.34700000000000003,0.5619056088358673
0.34750000000000003,0.3664012483933169
0.34800000000000003,0.32275251943766614
0.34850000000000003,0.06675488839635199
0.34900000000000003,0.2034923153510521
0.34950000000000003,0.03089508057464952
0.35000000000000003,-0.052272302051904446
0.35050000000000003,0.05551562836473939
0.35100000000000003,-0.18152398248463936
0.35150000000000003,-0.3327123756712401
0.352,-0.4458021345658312
0.3525,-0.33675489719013785
0.353,-0.6306384182886441
0.3535,-0.42240430803445406
0.354,-0.8895573013788448
0.3545,-0.587073332486267
0.355,-0.8082227286692362
0.3555,-0.9111172562919704
0.356,-1.0237873911344408
0.3565,-0.9838418151407834
0.357,-1.0582919020954147
0.3575,-0.9452184592228018
0.358,-1.0172995469519777
0.3585,-0.9688591445231085
0.359,-0.9712361988406905
0.3595,-0.8992656498344554
0.36,-0.8342524693765034
0.3605,-1.017052791156633
0.361,-0.9625260243888799
0.3615,-0.7263638001383514
0.362,-0.7429310351598674
0.3625,-0.7255051148218198
0.363,-0.6460762602452945
0.3635,-0.5537155720499156
0.364,-0.5843288399982125
0.3645,-0.5466970369680361
0.365,-0.37545633889463786
0.3655,-0.3983261936344548
0.366,-0.14174768168805812
0.3665,-0.21728635919837352
0.367,0.19640166665177505
0.3675,0.2715545201108288
0.368,0.36023813132053223
0.3685,0.5198816762616061
0.369,0.6567951659988546
0.3695,0.6511823403531782
0.37,0.42400531017386134
0.3705,0.539962068334893
0.371,0.6633040243136359
0.3715,0.7777407899766927
0.372,0.8628625156089557
0.3725,0.7617975354581945
0.373,0.8704678268647302
0.3735,0.7976305324372603
0.374,0.8448437692741311
0.3745,0.8101728358186868
0.375,0.9076766753889021
0.3755,0.9051165231410113
0.376,0.9609916265863137
0.3765,1.1527827253420735
0.377,0.9128219324762907
0.3775,1.2108793380869356
0.378,0.9268910275300716
0.3785,0.8236619521652637
0.379,0.6463155947414957
0.3795,0.7247349535797303
0.38,0.5099139886541488
0.3805,0.4805384791139124
0.381,0.6173193154044179
0.3815,0.24625727265106823
0.382,0.2776719490691252
0.3825,0.018256515698327883
0.383,0.028596087089715304
0.3835,0.1612865441818693
0.384,-0.13079021564790194
0.3845,0.04544728887955948
0.385,-0.15221793079994683
0.3855,-0.3816758944311948
0.386,-0.369913702330596
0.3865,-0.4384375681555081
0.387,-0.5647473297238367
0.3875,-0.8641292531755859
0.388,-0.8537226241614064
0.3885,-0.8782228025636576
0.389,-0.9323492208194183
0.3895,-0.9274060897219236
0.39,-1.0193102862312766
0.3905,-1.1917968722861583
0.391,-1.0113346399090615
0.3915,-0.9540652255337931
0.392,-0.9113521002452651
0.3925,-0.8117499612103629
0.393,-0.7992456749494388
0.3935,-0.812088103409615
0.394,-0.8473751936243501
0.3945,-0.9861342022545417
0.395,-0.7457476914471355
0.3955,-0.7227344012293291
0.396,-0.660571967547352
0.3965,-0.755605238655091
0.397,-0.6771637609597919
0.3975,-0.4053098218210801
0.398,-0.4500654035415774
0.3985,-0.297965896306316
0.399,-0.2608411781280351
0.3995,-0.13585571846851904
0.4,0.09382838059759536
0.4005,0.08722685959634763
0.401,0.2732850934351722
0.4015,0.31988843717306853
0.402,0.40266026541267597
0.4025,0.47970789480750287
0.403,0.5912714840823332
0.4035,0.5800555189067085
0.404,0.8133054638242376
0.4045,0.6540424397236866
0.405,0.7700223489442558
0.4055,0.7760650030755236
0.406,0.9850564109138576
0.40650000000000003,0.8776615889836149
0.40700000000000003,0.9858223443511908
0.40750000000000003,0.7712719964621253
0.40800000000000003,0.9940361716252919
0.40850000000000003,1.1040868796245162
0.40900000000000003,1.057582823937199
0.40950000000000003,1.1648104739216836
0.41000000000000003,0.9853515413145673
0.41050000000000003,1.130408043495553
0.41100000000000003,1.1547956902713432
0.41150000000000003,0.8171870829645457
0.41200000000000003,0.736458654438847
0.41250000000000003,0.852445228898315
0.41300000000000003,0.784885540518633
0.41350000000000003,0.48340701040286044
0.41400000000000003,0.391135794526569
0.41450000000000004,0.297250755955724
0.41500000000000004,0.08854807324207262
0.41550000000000004,0.04393237227171842
0.41600000000000004,-0.03232056680607792
0.4165,-0.06098623712872096
0.417,-0.035563424878078884
0.4175,-0.06515268495726059
0.418,-0.007694567159131915
0.4185,-0.3556986666973908
0.419,-0.2628786217298732
0.4195,-0.489736382071905
0.42,-0.5724241422431496
0.4205,-0.5872220164221655
0.421,-0.8444235749158311
0.4215,-0.7669373651773559
0.422,-0.8609140166206726
0.4225,-0.8983960052023673
0.423,-0.9788449569686923
0.4235,-0.8018885316901985
0.424,-1.1223529503091794
0.4245,-1.093384679202833
0.425,-1.0623140526424788
0.4255,-1.0063866574195448
0.426,-0.9697342623039861
0.4265,-0.7542671725618431
0.427,-0.7097407256180406
0.4275,-0.8914465461484927
0.428,-0.8943321708724723
0.4285,-0.727990129316978
0.429,-0.7810081865113125
0.4295,-0.6046265832329247
0.43,-0.5878004312219085
0.4305,-0.7013197453511008
0.431,-0.335497201419604
0.4315,-0.24202481055751895
0.432,-0.39591402693760425
0.4325,-0.2630649278631489
0.433,-0.06489956384674958
0.4335,0.08047367777326203
0.434,0.24842738452676102
0.4345,0.5015093697495638
0.435,0.3773461416549833
0.4355,0.38903683997394534
0.436,0.39242094916581116
0.4365,0.5153807385918784
0.437,0.6446069562644414
0.4375,0.8865625675383184
0.438,0.7082564490690344
0.4385,0.8230690047045057
0.439,0.8260651925710287
0.4395,0.9648752792357752
0.44,1.1177258888530666
0.4405,0.8404842101703093
0.441,0.8859310333674727
0.4415,1.088305408376193
0.442,1.0969114607808046
0.4425,1.2402193799980543
0.443,1.1129212503855297
0.4435,0.9878262174972938
0.444,1.02836096552279
0.4445,1.0123163031632372
0.445,0.9113726935092498
0.4455,0.8074463724260162
0.446,0.7880318295494048
0.4465,0.7148132852774767
0.447,0.6408113821427901
0.4475,0.46222688108368903
0.448,0.27342740918177766
0.4485,0.2065376146782221
0.449,0.23174051008120355
0.4495,-0.032308272879770714
0.45,0.03686733088729355
0.4505,-0.08871917545168113
0.451,-0.10821513113687582
0.4515,-0.06402105977414674
0.452,-0.27102931041145756
0.4525,-0.39271223750909423
0.453,-0.6385810971370145
0.4535,-0.5232583696301746
0.454,-0.6168159424763704
0.4545,-0.5403934969847298
0.455,-0.8601022988848028
0.4555,-0.8795309123385422
0.456,-0.9443571140824746
0.4565,-0.866010098599646
0.457,-1.064057985091626
0.4575,-1.0276464948474189
0.458,-0.9679326608465251
0.4585,-0.9652284083536572
0.459,-0.9795183390743546
0.4595,-0.8741620881725156
0.46,-0.7576694712797305
0.4605,-0.9486874818320754
0.461,-0.8144105147636195
0.4615,-0.870702291034538
0.462,-0.6405129160801741
0.4625,-0.8594254716649254
0.463,-0.7038118382789886
0.4635,-0.5507525550796268
0.464,-0.37380046904383823
0.4645,-0.47544159053509916
0.465,-0.4505608170737202
0.4655,-0.11237320892888547
0.466,-0.3273743473011211
0.4665,-0.2669085944365882
0.467,0.13748754792455326
0.4675,0.17408934943427162
0.468,0.23251187617608
0.4685,0.4924482225969953
0.46900000000000003,0.5146277929297209
0.46950000000000003,0.4933374707776962
0.47000000000000003,0.4800622934399404
0.47050000000000003,0.7551654978364818
0.47100000000000003,0.7908059998790736
0.47150000000000003,0.7652140985776739
0.47200000000000003,0.9957603131668119
0.47250000000000003,0.727363440140927
0.47300000000000003,0.6992386333245496
0.47350000000000003,0.8039780186844698
0.47400000000000003,0.9014369479377788
0.47450000000000003,0.9751728904357815
0.47500000000000003,0.9758763942143626
0.47550000000000003,1.0754905233540764
0.47600000000000003,0.9334250094650027
0.47650000000000003,1.1917950060886175
0.47700000000000004,0.9995467035202246
0.47750000000000004,1.0593707147620048
0.47800000000000004,0.9118317720797589
0.47850000000000004,0.8508536617111498
0.47900000000000004,0.7891281007828325
0.47950000000000004,0.6994748216405693
